,v2_impactScore,v2_accessVector,v2_userInteractionRequired,v2_accessComplexity,v2_baseScore,v3_score
3582,2.9,1,0,0.71,5.0,7.5
3583,4.9,1,0,0.71,6.4,10.0
3584,6.4,0.395,0,0.71,4.6,7.8
3585,6.4,0.395,0,0.71,4.6,7.8
3586,6.4,0.395,0,0.71,4.6,7.8
3587,6.4,1,1,0.35,5.1,7.5
3588,6.4,0.395,0,0.71,4.6,7.8
3589,6.4,1,0,0.71,7.5,10.0
3590,6.4,0.395,0,0.71,4.6,6.7
3591,6.4,1,0,0.71,7.5,9.8
3592,2.9,1,0,0.71,5.0,7.5
3593,2.9,1,1,0.61,4.3,6.1
3594,2.9,1,0,0.71,5.0,7.5
3595,6.4,0.395,0,0.71,4.6,7.8
3596,6.4,1,1,0.61,6.8,8.8
3597,2.9,1,1,0.61,4.3,6.1
3598,2.9,1,1,0.61,4.3,6.1
3599,2.9,1,0,0.71,5.0,7.5
3600,2.9,1,0,0.71,5.0,7.5
3601,6.4,1,0,0.61,6.8,5.6
3602,2.9,1,0,0.61,4.3,5.9
3603,6.4,1,0,0.71,7.5,9.8
3604,6.4,1,0,0.71,6.5,8.8
3605,10.0,0.395,0,0.71,7.2,7.8
3606,10.0,0.395,0,0.71,7.2,7.8
3607,10.0,0.395,1,0.61,6.9,7.8
3608,2.9,1,0,0.71,5.0,5.3
3609,2.9,1,1,0.61,3.5,5.4
3610,10.0,1,0,0.71,9.0,9.9
3611,2.9,1,0,0.61,3.5,6.5
3612,10.0,0.395,1,0.35,6.2,6.7
3613,4.9,1,0,0.61,5.8,7.4
3614,10.0,1,0,0.71,9.0,8.8
3615,10.0,0.395,0,0.71,7.2,7.8
3616,6.4,1,0,0.71,7.5,9.8
3617,2.9,1,0,0.71,5.0,7.5
3618,2.9,1,0,0.71,5.0,7.5
3619,2.9,1,0,0.71,5.0,7.5
3620,6.4,1,1,0.61,6.8,8.8
3621,2.9,1,0,0.71,5.0,7.5
3622,2.9,1,0,0.71,4.0,4.3
3623,6.4,1,1,0.61,6.8,7.8
3624,4.9,1,1,0.61,5.8,8.1
3625,2.9,0.395,0,0.71,2.1,5.5
3626,2.9,1,0,0.71,4.0,4.3
3627,6.4,1,0,0.71,7.5,9.8
3628,2.9,1,0,0.71,4.0,4.3
3629,2.9,1,0,0.71,5.0,5.3
3630,2.9,1,1,0.61,4.3,6.1
3631,2.9,1,1,0.61,4.3,6.1
3632,2.9,1,1,0.61,4.3,6.1
3633,6.4,0.395,0,0.71,4.6,6.8
3634,10.0,1,1,0.35,7.6,7.5
3635,6.9,0.395,0,0.71,4.9,6.0
3636,10.0,1,0,0.71,10.0,9.8
3637,2.9,1,0,0.71,5.0,7.5
3638,6.4,1,0,0.61,6.8,9.8
3639,2.9,1,0,0.71,5.0,9.8
3640,2.9,1,0,0.71,5.0,7.5
3641,2.9,1,0,0.71,5.0,7.5
3642,2.9,1,0,0.71,5.0,7.5
3643,2.9,1,0,0.71,5.0,7.5
3644,6.4,0.395,0,0.71,4.6,7.8
3645,2.9,1,0,0.71,5.0,7.5
3646,6.4,1,1,0.61,6.8,7.8
3647,6.4,0.395,1,0.61,4.4,7.8
3648,6.4,0.395,1,0.61,4.4,7.8
3649,6.4,1,0,0.71,7.5,9.8
3650,2.9,1,0,0.71,5.0,7.5
3651,4.9,1,0,0.61,5.8,7.4
3652,2.9,1,0,0.71,5.0,7.5
3653,2.9,1,1,0.61,4.3,6.1
3654,6.4,0.395,0,0.71,4.6,7.8
3655,2.9,1,1,0.61,4.3,6.1
3656,2.9,1,1,0.61,3.5,5.4
3657,6.4,1,0,0.61,6.8,7.7
3658,2.9,1,0,0.61,4.3,6.1
3659,6.4,1,1,0.61,6.8,8.8
3660,2.9,1,1,0.61,4.3,6.1
3661,2.9,1,1,0.61,3.5,5.4
3662,2.9,1,0,0.71,5.0,7.5
3663,2.9,0.395,0,0.71,2.1,5.5
3664,2.9,1,0,0.71,5.0,7.5
3665,6.4,1,0,0.71,7.5,9.8
3666,6.4,1,0,0.71,7.5,9.8
3667,4.9,1,0,0.71,6.4,9.1
3668,2.9,1,0,0.71,5.0,7.5
3669,2.9,1,0,0.71,5.0,9.8
3670,2.9,1,0,0.71,5.0,7.5
3671,4.9,0.395,0,0.71,3.6,3.5
3672,4.9,0.395,0,0.71,3.6,3.5
3673,10.0,1,0,0.71,10.0,9.8
3674,6.4,0.395,0,0.71,4.6,7.8
3675,6.4,1,0,0.71,7.5,9.8
3676,10.0,1,0,0.71,10.0,9.8
3677,6.4,0.395,0,0.71,4.6,7.8
3678,6.9,0.395,0,0.71,4.9,5.5
3679,2.9,0.395,0,0.71,2.1,5.5
3680,2.9,1,0,0.71,5.0,7.5
3681,2.9,1,0,0.71,5.0,7.5
3682,2.9,1,0,0.71,5.0,7.5
3683,2.9,1,0,0.71,5.0,7.5
3684,2.9,1,0,0.71,5.0,7.5
3685,6.4,0.395,0,0.71,4.6,7.8
3686,2.9,1,0,0.71,5.0,7.5
3687,10.0,1,0,0.71,9.0,8.8
3688,10.0,1,0,0.71,9.0,7.2
3689,2.9,1,1,0.61,3.5,5.4
3690,10.0,1,0,0.71,10.0,9.8
3691,10.0,1,0,0.71,9.0,7.2
3692,2.9,1,0,0.71,5.0,7.5
3693,6.9,1,0,0.71,7.8,7.5
3694,6.4,1,0,0.71,7.5,9.8
3695,2.9,1,0,0.71,5.0,9.8
3696,2.9,0.395,0,0.71,2.1,5.5
3697,2.9,1,0,0.71,5.0,7.5
3698,4.9,1,0,0.71,5.5,8.1
3699,2.9,1,1,0.61,3.5,5.4
3700,2.9,1,1,0.61,3.5,5.4
3701,10.0,0.395,0,0.71,7.2,7.8
3702,2.9,0.395,0,0.71,2.1,5.5
3703,2.9,1,1,0.61,4.3,6.5
3704,2.9,1,1,0.61,3.5,5.4
3705,6.4,0.395,0,0.71,4.6,7.8
3706,2.9,1,1,0.61,3.5,5.4
3707,2.9,1,0,0.71,5.0,7.5
3708,2.9,0.646,0,0.71,3.3,8.8
3709,6.4,1,0,0.71,7.5,9.8
3710,6.4,0.395,0,0.71,4.6,7.8
3711,2.9,1,0,0.61,4.3,7.5
3712,6.4,0.395,1,0.35,3.7,4.2
3713,6.4,1,0,0.71,6.5,6.7
3714,10.0,0.395,0,0.71,7.2,7.8
3715,10.0,0.395,0,0.71,7.2,7.8
3716,2.9,1,0,0.71,5.0,5.3
3717,6.4,1,0,0.71,6.5,8.8
3718,2.9,1,1,0.61,3.5,5.4
3719,2.9,1,1,0.61,3.5,5.4
3720,2.9,0.395,0,0.71,2.1,5.5
3721,2.9,1,1,0.61,3.5,5.4
3722,2.9,1,0,0.71,5.0,7.5
3723,2.9,1,1,0.61,3.5,5.4
3724,2.9,1,1,0.61,3.5,5.4
3725,2.9,1,0,0.71,5.0,7.5
3726,6.4,1,1,0.61,6.8,8.8
3727,2.9,1,0,0.71,5.0,5.3
3728,2.9,1,1,0.61,4.3,6.1
3729,2.9,1,0,0.71,5.0,7.5
3730,2.9,1,0,0.71,5.0,7.5
3731,6.4,0.395,0,0.71,4.6,7.8
3732,2.9,1,0,0.71,5.0,7.5
3733,6.4,1,0,0.71,7.5,9.8
3734,4.9,1,1,0.61,5.8,7.1
3735,2.9,1,1,0.61,4.3,5.5
3736,6.4,1,1,0.61,6.8,8.8
3737,6.4,1,1,0.61,6.8,7.8
3738,6.4,1,0,0.71,7.5,9.8
3739,2.9,0.395,0,0.71,2.1,5.5
3740,4.9,1,0,0.71,6.4,9.1
3741,2.9,1,1,0.61,3.5,5.4
3742,6.4,1,1,0.61,6.0,7.3
3743,2.9,1,1,0.61,4.3,6.1
3744,2.9,1,0,0.71,5.0,7.5
3745,4.9,1,0,0.71,6.4,7.5
3746,6.4,1,0,0.71,7.5,9.8
3747,6.4,1,0,0.71,7.5,9.8
3748,2.9,1,0,0.71,5.0,7.5
3749,6.4,1,0,0.71,7.5,9.8
3750,6.4,0.395,0,0.71,4.6,7.8
3751,2.9,1,0,0.61,4.3,5.9
3752,6.4,1,0,0.71,7.5,9.8
3753,2.9,1,0,0.71,4.0,6.5
3754,2.9,1,0,0.71,5.0,5.3
3755,10.0,1,0,0.71,10.0,9.8
3756,6.4,1,0,0.71,7.5,9.8
3757,6.4,1,0,0.71,7.5,9.8
3758,2.9,1,1,0.61,4.3,6.1
3759,6.4,0.395,0,0.71,4.6,7.8
3760,6.4,1,0,0.61,6.8,9.8
3761,2.9,1,1,0.61,4.3,6.1
3762,2.9,1,0,0.71,5.0,7.5
3763,2.9,1,0,0.71,5.0,7.5
3764,2.9,1,0,0.71,5.0,7.5
3765,2.9,1,0,0.71,5.0,5.3
3766,6.4,0.395,0,0.71,4.6,7.8
3767,2.9,1,1,0.61,4.3,5.5
3768,6.4,1,0,0.71,6.5,8.8
3769,6.4,1,0,0.71,7.5,9.8
3770,2.9,1,0,0.71,4.0,4.3
3771,2.9,1,1,0.61,4.3,6.1
3772,2.9,1,0,0.71,4.0,6.5
3773,2.9,1,0,0.61,4.3,5.9
3774,6.4,1,0,0.71,6.5,8.8
3775,6.4,0.395,0,0.71,4.6,7.8
3776,2.9,1,0,0.71,5.0,7.5
3777,4.9,1,0,0.71,5.5,8.1
3778,2.9,1,0,0.71,5.0,5.3
3779,2.9,1,1,0.61,4.3,6.1
3780,2.9,1,0,0.61,4.3,5.9
3781,2.9,1,0,0.71,5.0,5.3
3782,6.4,1,0,0.71,7.5,9.8
3783,10.0,1,1,0.61,9.3,7.8
3784,6.4,0.395,0,0.71,4.6,7.8
3785,2.9,1,0,0.71,5.0,7.5
3786,2.9,1,0,0.71,4.0,6.5
3787,2.9,1,0,0.71,5.0,7.5
3788,2.9,1,1,0.61,4.3,6.1
3789,2.9,1,1,0.61,4.3,6.1
3790,6.4,1,0,0.71,7.5,9.8
3791,2.9,1,1,0.61,4.3,6.1
3792,2.9,1,1,0.61,4.3,6.5
3793,6.4,1,0,0.71,6.5,8.8
3794,2.9,1,1,0.61,3.5,5.4
3795,2.9,1,1,0.61,4.3,6.1
3796,2.9,1,0,0.61,4.3,6.1
3797,10.0,0.395,0,0.71,7.2,7.8
3798,6.4,1,1,0.61,6.8,8.8
3799,2.9,1,0,0.71,4.0,4.9
3800,6.4,1,0,0.71,6.5,7.2
3801,6.4,0.395,0,0.71,4.6,6.8
3802,2.9,1,1,0.61,3.5,4.8
3803,2.9,1,0,0.71,5.0,7.5
3804,2.9,1,0,0.71,5.0,7.5
3805,2.9,1,0,0.71,5.0,7.5
3806,2.9,1,0,0.71,5.0,7.5
3807,2.9,1,0,0.71,5.0,7.5
3808,6.4,0.395,0,0.71,4.6,7.8
3809,2.9,1,0,0.71,5.0,7.5
3810,2.9,1,1,0.61,4.3,6.1
3811,2.9,1,0,0.71,5.0,7.5
3812,6.4,1,0,0.71,6.5,8.8
3813,6.4,1,0,0.71,7.5,9.8
3814,6.4,1,0,0.71,6.5,8.8
3815,2.9,1,0,0.71,5.0,7.5
3816,2.9,1,0,0.61,4.3,5.3
3817,2.9,1,1,0.61,4.3,5.5
3818,10.0,1,1,0.61,9.3,7.8
3819,6.4,1,0,0.71,7.5,9.8
3820,6.4,1,0,0.71,7.5,9.8
3821,2.9,1,1,0.61,4.3,5.9
3822,6.4,0.395,0,0.71,4.6,7.8
3823,10.0,1,0,0.71,9.0,8.8
3824,2.9,1,0,0.61,3.5,5.4
3825,2.9,1,0,0.61,3.5,5.4
3826,6.4,1,0,0.71,6.5,7.2
3827,10.0,1,1,0.61,9.3,7.8
3828,2.9,1,1,0.61,4.3,6.1
3829,6.4,1,0,0.71,7.5,9.8
3830,2.9,1,1,0.61,3.5,5.4
3831,2.9,1,1,0.61,3.5,5.4
3832,2.9,1,0,0.71,5.0,7.5
3833,2.9,1,0,0.71,5.0,5.3
3834,2.9,1,0,0.71,5.0,7.5
3835,2.9,1,1,0.61,4.3,6.1
3836,6.4,0.395,0,0.71,4.6,7.8
3837,10.0,0.395,0,0.71,7.2,7.8
3838,2.9,1,0,0.71,4.0,4.9
3839,10.0,1,0,0.71,9.0,8.8
3840,2.9,1,0,0.71,4.0,4.9
3841,2.9,1,1,0.61,4.3,6.1
3842,6.4,1,1,0.61,6.8,8.8
3843,10.0,1,1,0.61,9.3,8.8
3844,2.9,1,0,0.61,3.5,5.3
3845,10.0,1,0,0.71,9.0,7.2
3846,2.9,1,0,0.71,5.0,7.5
3847,10.0,1,1,0.35,7.6,7.5
3848,6.4,1,0,0.71,6.5,7.2
3849,10.0,1,0,0.71,9.0,7.2
3850,6.4,1,0,0.71,7.5,9.8
3851,6.4,1,0,0.71,7.5,9.8
3852,2.9,1,0,0.71,5.0,5.3
3853,6.4,0.395,0,0.71,4.6,7.8
3854,2.9,1,0,0.71,5.0,7.5
3855,2.9,1,1,0.61,4.3,6.1
3856,6.4,1,1,0.61,6.8,8.8
3857,6.4,1,0,0.71,6.5,7.2
3858,2.9,1,0,0.71,5.0,7.5
3859,2.9,1,0,0.71,5.0,7.5
3860,4.9,0.395,0,0.71,3.6,7.1
3861,6.4,1,0,0.71,7.5,9.8
3862,2.9,1,1,0.61,4.3,6.1
3863,6.4,1,0,0.71,7.5,9.8
3864,6.4,1,0,0.71,7.5,9.8
3865,2.9,1,0,0.71,5.0,7.5
3866,2.9,1,0,0.71,4.0,6.5
3867,10.0,0.395,0,0.71,7.2,7.8
3868,6.4,1,0,0.61,6.8,8.1
3869,6.4,1,0,0.61,6.8,8.1
3870,6.4,1,0,0.61,6.8,8.1
3871,2.9,1,1,0.61,4.3,6.1
3872,2.9,1,0,0.71,4.0,6.5
3873,2.9,1,0,0.71,4.0,6.5
3874,6.4,1,0,0.71,6.5,8.8
3875,6.4,1,0,0.71,7.5,9.8
3876,6.4,1,0,0.71,7.5,9.8
3877,6.4,0.395,0,0.71,4.6,6.8
3878,10.0,1,1,0.61,9.3,7.8
3879,10.0,1,0,0.71,10.0,9.8
3880,2.9,1,1,0.61,4.3,6.1
3881,10.0,1,0,0.71,10.0,9.8
3882,2.9,1,0,0.61,3.5,5.4
3883,6.4,1,0,0.71,6.5,8.8
3884,10.0,1,0,0.71,9.0,8.8
3885,6.4,1,0,0.71,6.5,8.8
3886,6.4,1,0,0.71,6.5,8.8
3887,6.4,1,0,0.71,6.5,8.8
3888,6.4,1,0,0.71,6.5,8.8
3889,10.0,1,1,0.61,9.3,8.8
3890,6.4,1,0,0.71,7.5,9.8
3891,10.0,1,0,0.71,9.0,8.8
3892,10.0,1,1,0.61,9.3,7.8
3893,6.4,1,0,0.71,7.5,9.8
3894,2.9,1,0,0.61,4.3,5.9
3895,6.4,1,0,0.71,7.5,9.8
3896,6.4,1,0,0.71,7.5,9.8
3897,6.4,1,0,0.71,7.5,9.8
3898,2.9,1,0,0.71,5.0,7.5
3899,2.9,1,0,0.71,5.0,7.5
3900,10.0,1,1,0.61,9.3,7.8
3901,10.0,1,0,0.71,10.0,9.8
3902,2.9,1,0,0.71,5.0,7.5
3903,10.0,1,0,0.71,9.0,7.2
3904,10.0,0.395,0,0.71,7.2,7.8
3905,10.0,1,1,0.61,9.3,8.8
3906,6.4,0.395,0,0.71,4.6,7.8
3907,6.4,0.395,0,0.71,4.6,7.8
3908,6.4,1,0,0.71,6.5,7.2
3909,2.9,1,0,0.61,4.3,5.9
3910,2.9,1,1,0.61,3.5,5.4
3911,2.9,1,0,0.71,4.0,7.7
3912,2.9,1,0,0.71,5.0,7.5
3913,2.9,1,0,0.71,5.0,7.5
3914,6.4,0.395,0,0.71,4.6,7.8
3915,2.9,0.395,0,0.71,2.1,5.5
3916,4.9,1,1,0.61,5.8,7.1
3917,4.9,1,1,0.61,5.8,7.1
3918,4.9,1,0,0.61,5.8,4.8
3919,2.9,1,0,0.71,5.0,5.3
3920,6.4,1,0,0.71,6.5,8.8
3921,4.9,0.646,0,0.71,4.8,8.1
3922,4.9,1,0,0.71,6.4,9.1
3923,6.4,1,0,0.71,6.5,8.8
3924,10.0,1,1,0.61,9.3,8.8
3925,10.0,0.395,0,0.71,7.2,7.8
3926,2.9,1,0,0.71,5.0,7.5
3927,2.9,1,1,0.61,4.3,6.1
3928,2.9,1,0,0.71,5.0,5.3
3929,2.9,1,1,0.61,3.5,4.8
3930,2.9,1,0,0.71,5.0,7.5
3931,2.9,1,0,0.61,4.3,5.9
3932,2.9,1,1,0.61,4.3,6.1
3933,10.0,0.395,0,0.71,7.2,7.8
3934,2.9,1,0,0.71,4.0,4.3
3935,4.9,1,0,0.61,5.8,6.5
3936,6.4,1,0,0.71,7.5,9.8
3937,2.9,1,1,0.61,3.5,5.4
3938,2.9,1,0,0.71,4.0,4.3
3939,2.9,1,1,0.61,3.5,5.4
3940,2.9,1,0,0.71,4.0,6.5
3941,2.9,1,0,0.71,5.0,7.5
3942,2.9,1,0,0.71,5.0,5.3
3943,10.0,0.395,0,0.71,7.2,7.8
3944,2.9,1,0,0.71,4.0,4.3
3945,2.9,1,0,0.71,5.0,5.3
3946,2.9,1,0,0.71,4.0,4.3
3947,2.9,1,1,0.61,3.5,5.4
3948,2.9,1,0,0.71,5.0,5.3
3949,6.4,1,0,0.71,7.5,9.8
3950,6.4,1,0,0.71,7.5,9.8
3951,2.9,0.395,0,0.71,2.1,5.5
3952,2.9,1,0,0.71,5.0,7.5
3953,2.9,1,0,0.71,5.0,7.5
3954,2.9,1,0,0.71,4.0,4.3
3955,4.9,1,0,0.71,5.5,5.4
3956,4.9,1,1,0.61,5.8,5.4
3957,6.4,1,0,0.61,6.8,8.1
3958,2.9,1,0,0.61,4.3,5.3
3959,2.9,1,0,0.71,5.0,7.5
3960,2.9,1,1,0.61,4.3,6.5
3961,2.9,0.395,0,0.71,2.1,5.5
3962,2.9,1,0,0.71,4.0,6.5
3963,2.9,1,1,0.61,4.3,6.1
3964,6.4,1,1,0.61,6.8,8.8
3965,4.9,1,1,0.61,5.8,8.2
3966,2.9,1,0,0.71,5.0,5.3
3967,2.9,1,1,0.61,4.3,6.1
3968,2.9,1,0,0.71,5.0,5.3
3969,2.9,1,1,0.61,3.5,5.4
3970,6.4,1,0,0.71,6.5,8.8
3971,10.0,1,1,0.61,9.3,8.8
3972,2.9,1,1,0.61,4.3,6.1
3973,6.4,1,1,0.61,6.8,8.8
3974,4.9,1,0,0.71,5.5,5.4
3975,4.9,1,0,0.61,5.8,6.5
3976,2.9,1,0,0.71,5.0,7.5
3977,6.4,0.395,0,0.71,4.6,7.8
3978,2.9,1,1,0.61,4.3,6.1
3979,2.9,1,1,0.61,4.3,6.1
3980,10.0,1,0,0.71,10.0,9.8
3981,2.9,1,1,0.61,4.3,6.5
3982,6.4,0.395,0,0.71,4.6,7.8
3983,2.9,1,0,0.71,5.0,7.5
3984,6.4,1,0,0.71,6.5,8.8
3985,10.0,1,0,0.71,9.0,8.8
3986,2.9,1,0,0.71,5.0,7.5
3987,10.0,0.395,0,0.71,7.2,7.8
3988,2.9,1,1,0.61,4.3,6.1
3989,10.0,1,0,0.71,10.0,9.8
3990,2.9,1,0,0.71,5.0,5.3
3991,6.4,1,1,0.61,6.8,7.8
3992,2.9,1,0,0.61,4.3,7.5
3993,2.9,1,0,0.71,5.0,7.5
3994,2.9,0.395,0,0.71,2.1,5.5
3995,10.0,1,0,0.71,10.0,9.8
3996,10.0,1,0,0.71,10.0,9.8
3997,6.4,0.395,0,0.71,4.6,7.8
3998,2.9,1,0,0.71,5.0,5.3
3999,2.9,1,1,0.61,4.3,6.1
4000,2.9,1,0,0.71,5.0,7.5
4001,2.9,1,0,0.71,5.0,7.5
4002,6.4,1,0,0.71,7.5,9.8
4003,6.4,0.395,0,0.71,4.6,7.8
4004,10.0,0.395,0,0.71,7.2,7.8
4005,2.9,0.646,1,0.61,2.9,5.7
4006,10.0,1,0,0.61,8.5,7.5
4007,2.9,1,1,0.61,4.3,6.1
4008,6.4,1,0,0.71,6.5,7.2
4009,4.9,1,0,0.71,5.5,7.1
4010,2.9,1,0,0.71,4.0,6.5
4011,6.4,0.395,0,0.71,4.6,8.8
4012,6.9,1,0,0.61,6.3,6.5
4013,6.4,0.395,0,0.71,4.6,7.8
4014,6.4,0.395,0,0.71,4.6,8.8
4015,2.9,1,0,0.71,4.0,4.9
4016,2.9,1,0,0.71,5.0,7.5
4017,2.9,0.395,0,0.71,2.1,4.4
4018,8.5,1,0,0.61,8.3,8.1
4019,6.4,1,0,0.71,6.5,8.8
4020,2.9,1,0,0.71,4.0,6.5
4021,6.4,0.395,0,0.61,4.4,6.4
4022,6.4,0.395,0,0.71,4.6,6.7
4023,6.4,0.395,0,0.71,4.6,7.8
4024,4.9,0.395,0,0.71,3.6,6.0
4025,4.9,0.395,0,0.71,3.6,6.0
4026,2.9,1,0,0.71,4.0,4.3
4027,2.9,0.395,0,0.71,2.1,5.5
4028,6.4,1,0,0.71,7.5,9.8
4029,6.4,1,0,0.71,6.5,9.9
4030,2.9,1,0,0.71,4.0,4.3
4031,4.9,1,1,0.35,4.0,5.9
4032,2.9,1,1,0.61,4.3,4.3
4033,2.9,0.395,0,0.71,2.1,5.5
4034,6.4,1,0,0.71,6.5,9.1
4035,4.9,1,0,0.71,6.4,9.1
4036,2.9,1,1,0.61,4.3,6.5
4037,2.9,0.395,0,0.71,2.1,5.5
4038,10.0,0.395,0,0.71,7.2,6.6
4039,2.9,0.395,0,0.71,2.1,5.5
4040,2.9,1,1,0.61,4.3,6.1
4041,6.4,0.395,0,0.71,4.6,8.8
4042,2.9,1,0,0.71,5.0,5.8
4043,2.9,1,0,0.71,5.0,5.3
4044,10.0,0.395,0,0.71,7.2,8.8
4045,6.4,0.395,0,0.71,4.6,5.3
4046,2.9,1,0,0.71,4.0,2.7
4047,6.4,0.395,0,0.61,4.4,7.0
4048,6.4,0.395,0,0.71,4.6,6.7
4049,6.4,0.395,0,0.71,4.6,7.8
4050,6.4,0.395,0,0.71,4.6,7.8
4051,2.9,0.395,0,0.71,2.1,5.5
4052,2.9,1,0,0.71,4.0,4.3
4053,6.4,1,1,0.35,4.6,7.1
4054,10.0,1,1,0.61,9.3,8.8
4055,6.4,0.395,1,0.61,4.4,7.3
4056,6.4,0.395,0,0.71,4.6,7.8
4057,10.0,1,1,0.61,8.5,8.0
4058,6.4,1,0,0.71,6.5,6.6
4059,10.0,0.395,0,0.71,7.2,7.8
4060,6.4,1,1,0.61,6.8,8.8
4061,8.5,0.395,0,0.71,6.1,7.8
4062,6.4,0.395,0,0.71,4.6,7.8
4063,6.4,0.395,0,0.71,4.6,7.8
4064,6.4,0.395,0,0.71,4.6,7.8
4065,6.4,0.395,0,0.61,4.4,5.0
4066,9.2,0.395,0,0.71,6.6,7.1
4067,2.9,1,0,0.71,5.0,7.5
4068,4.9,0.395,0,0.71,3.6,6.0
4069,6.4,1,1,0.35,4.6,7.1
4070,6.4,1,1,0.61,6.8,6.3
4071,6.4,0.395,0,0.71,4.6,7.8
4072,2.9,1,0,0.71,4.0,6.5
4073,2.9,0.395,0,0.71,2.1,5.5
4074,10.0,0.395,0,0.71,7.2,8.8
4075,6.4,0.395,0,0.61,4.4,7.8
4076,10.0,0.395,0,0.61,6.9,7.8
4077,4.9,0.395,0,0.71,3.6,7.1
4078,2.9,0.395,0,0.71,2.1,3.3
4079,6.4,0.395,0,0.71,4.6,7.8
4080,6.4,0.395,0,0.71,4.6,7.8
4081,6.4,1,1,0.61,6.8,7.8
4082,2.9,1,0,0.71,4.0,6.5
4083,2.9,1,0,0.71,5.0,7.5
4084,6.9,0.395,1,0.61,4.7,5.5
4085,10.0,0.395,0,0.71,7.2,7.8
4086,4.9,1,0,0.71,5.5,8.1
4087,6.4,1,0,0.71,6.5,8.8
4088,6.4,0.395,0,0.71,4.6,5.6
4089,2.9,0.395,0,0.71,2.1,5.5
4090,4.9,0.395,0,0.71,3.6,7.1
4091,2.9,1,0,0.71,5.0,7.5
4092,2.9,1,0,0.71,5.0,7.5
4093,2.9,1,0,0.71,5.0,7.5
4094,2.9,1,0,0.71,5.0,7.5
4095,2.9,1,0,0.71,4.0,4.3
4096,2.9,1,0,0.71,5.0,7.5
4097,4.9,1,0,0.71,6.4,6.5
4098,4.9,1,0,0.71,5.5,5.4
4099,4.9,1,0,0.71,5.5,5.4
4100,4.9,1,0,0.71,5.5,5.4
4101,2.9,1,0,0.71,4.0,6.5
4102,2.9,1,1,0.61,4.3,6.1
4103,6.4,1,1,0.61,6.8,7.8
4104,4.9,1,1,0.61,5.8,5.4
4105,10.0,1,0,0.71,9.0,8.8
4106,2.9,1,1,0.61,4.3,6.1
4107,10.0,1,0,0.71,9.0,8.8
4108,2.9,0.395,0,0.71,2.1,3.3
4109,6.9,0.395,1,0.61,4.7,4.2
4110,10.0,0.395,0,0.61,6.9,7.0
4111,2.9,1,1,0.61,4.3,6.1
4112,10.0,1,0,0.71,9.0,8.8
4113,2.9,1,0,0.61,4.3,5.9
4114,2.9,1,0,0.71,5.0,5.3
4115,6.4,1,1,0.61,6.8,7.8
4116,2.9,0.646,0,0.71,3.3,8.8
4117,2.9,0.646,0,0.71,3.3,8.8
4118,2.9,0.646,0,0.71,3.3,8.8
4119,6.4,0.646,0,0.71,5.8,8.8
4120,2.9,1,1,0.61,3.5,5.4
4121,2.9,0.646,0,0.71,3.3,8.8
4122,2.9,0.646,0,0.71,3.3,8.8
4123,6.4,1,1,0.61,6.8,8.8
4124,6.4,0.646,0,0.71,5.2,6.8
4125,10.0,0.646,0,0.71,7.7,6.8
4126,6.4,0.646,0,0.71,5.8,8.8
4127,6.4,0.646,0,0.71,5.8,8.8
4128,6.4,0.646,0,0.71,5.8,8.8
4129,6.4,0.646,0,0.71,5.8,8.8
4130,6.4,0.646,0,0.71,5.8,8.8
4131,2.9,1,1,0.61,4.3,4.3
4132,6.4,0.646,0,0.71,5.8,8.8
4133,6.4,0.646,0,0.71,5.8,8.8
4134,6.4,0.646,0,0.71,5.8,8.8
4135,6.4,1,0,0.71,6.5,8.8
4136,2.9,1,1,0.61,3.5,5.4
4137,2.9,1,1,0.61,3.5,5.4
4138,4.9,1,1,0.61,5.8,6.1
4139,2.9,1,0,0.71,5.0,7.5
4140,2.9,1,0,0.71,5.0,7.5
4141,2.9,1,0,0.61,4.3,7.5
4142,2.9,1,1,0.61,4.3,5.5
4143,2.9,1,0,0.71,5.0,7.5
4144,2.9,1,0,0.71,5.0,7.5
4145,2.9,1,0,0.71,5.0,5.3
4146,2.9,1,0,0.71,5.0,7.5
4147,4.9,1,1,0.61,5.8,6.1
4148,2.9,1,1,0.61,4.3,6.5
4149,6.4,1,0,0.71,7.5,7.3
4150,2.9,1,0,0.71,5.0,5.3
4151,2.9,1,0,0.71,5.0,7.5
4152,2.9,1,0,0.71,5.0,7.5
4153,6.4,1,1,0.61,6.8,8.8
4154,2.9,1,0,0.71,4.0,6.5
4155,2.9,1,0,0.71,5.0,8.6
4156,2.9,1,1,0.61,3.5,5.4
4157,6.4,1,1,0.61,6.8,8.8
4158,2.9,1,0,0.71,4.0,6.5
4159,6.4,1,0,0.71,7.5,9.8
4160,6.4,1,0,0.71,7.5,9.8
4161,2.9,1,0,0.71,5.0,7.5
4162,2.9,1,1,0.61,4.3,6.1
4163,4.9,0.395,0,0.71,3.6,4.4
4164,6.4,1,1,0.61,6.8,8.8
4165,6.4,1,1,0.61,6.8,7.8
4166,2.9,0.646,0,0.71,3.3,4.3
4167,2.9,1,0,0.71,5.0,9.8
4168,6.4,1,0,0.71,7.5,9.8
4169,6.4,1,0,0.71,6.5,8.8
4170,6.4,1,0,0.71,7.5,9.8
4171,10.0,1,0,0.71,9.0,8.8
4172,2.9,1,0,0.71,5.0,7.5
4173,10.0,1,1,0.61,9.3,7.8
4174,6.4,1,0,0.71,6.5,8.8
4175,2.9,1,0,0.71,4.0,6.5
